Sample;Segment 1;Segment 2;Segment 3;Segment 4;Segment 5
0;0.0;0.003921568859368563;0.0117647061124444;-0.007843137718737125;0.01568627543747425
1;0.0;0.01568627543747425;0.01568627543747425;0.007843137718737125;-0.003921568859368563
2;0.003921568859368563;-0.0117647061124444;0.007843137718737125;0.003921568859368563;-0.007843137718737125
3;0.019607843831181526;0.0;-0.007843137718737125;0.0;0.0
4;0.0;0.007843137718737125;0.01568627543747425;0.0117647061124444;0.0117647061124444
5;0.0;-0.007843137718737125;0.007843137718737125;0.0;0.007843137718737125
6;-0.003921568859368563;0.0;-0.027450980618596077;0.007843137718737125;0.007843137718737125
7;0.0;0.007843137718737125;0.0117647061124444;-0.01568627543747425;0.0117647061124444
8;0.0117647061124444;0.0117647061124444;-0.003921568859368563;-0.007843137718737125;-0.019607843831181526
9;0.0117647061124444;-0.01568627543747425;0.0;0.003921568859368563;0.0117647061124444
10;0.0;0.019607843831181526;0.007843137718737125;0.003921568859368563;0.007843137718737125
11;0.007843137718737125;0.0;0.0117647061124444;0.0;0.007843137718737125
12;0.003921568859368563;0.007843137718737125;-0.019607843831181526;0.007843137718737125;0.019607843831181526
13;0.0117647061124444;0.0;0.0117647061124444;-0.007843137718737125;-0.003921568859368563
14;0.01568627543747425;0.0117647061124444;0.0117647061124444;-0.007843137718737125;0.01568627543747425
15;0.0117647061124444;-0.0117647061124444;0.0;0.007843137718737125;0.0
16;0.0117647061124444;0.003921568859368563;0.0117647061124444;-0.003921568859368563;0.003921568859368563
17;0.0117647061124444;-0.01568627543747425;0.007843137718737125;0.0;0.01568627543747425
18;0.0;0.007843137718737125;0.01568627543747425;0.0;0.0
19;0.007843137718737125;0.027450980618596077;0.0;-0.019607843831181526;0.003921568859368563
20;-0.003921568859368563;0.007843137718737125;-0.019607843831181526;0.003921568859368563;-0.0117647061124444
21;0.0;-0.003921568859368563;0.007843137718737125;-0.003921568859368563;0.003921568859368563
22;0.0;0.0;0.0;-0.007843137718737125;-0.007843137718737125
23;0.0;0.0;-0.003921568859368563;-0.003921568859368563;0.003921568859368563
24;0.0;-0.01568627543747425;0.01568627543747425;0.007843137718737125;0.0
25;-0.007843137718737125;0.0;-0.003921568859368563;0.0;-0.01568627543747425
26;0.003921568859368563;0.007843137718737125;0.0235294122248888;0.0;-0.0117647061124444
27;0.0;0.0;0.019607843831181526;0.0117647061124444;-0.01568627543747425
28;-0.0117647061124444;0.0117647061124444;0.003921568859368563;0.0117647061124444;-0.007843137718737125
29;0.0;0.0235294122248888;0.0117647061124444;0.0;0.0
