Sample;Segment 1;Segment 2;Segment 3;Segment 4;Segment 5
0;0.003921568859368563;0.007843137718737125;0.0;0.0;0.0117647061124444
1;0.003921568859368563;-0.01568627543747425;0.003921568859368563;-0.007843137718737125;-0.0117647061124444
2;-0.0117647061124444;0.0117647061124444;-0.003921568859368563;0.01568627543747425;0.0
3;0.0117647061124444;0.003921568859368563;0.0;0.0117647061124444;0.019607843831181526
4;0.007843137718737125;0.003921568859368563;-0.007843137718737125;-0.0117647061124444;0.003921568859368563
5;0.0;0.003921568859368563;0.0117647061124444;0.0;-0.003921568859368563
6;0.007843137718737125;0.0235294122248888;0.01568627543747425;0.007843137718737125;-0.0117647061124444
7;-0.003921568859368563;-0.019607843831181526;0.0;0.0;-0.007843137718737125
8;0.003921568859368563;0.01568627543747425;-0.003921568859368563;-0.0117647061124444;0.003921568859368563
9;-0.0117647061124444;-0.007843137718737125;-0.0117647061124444;0.0117647061124444;0.007843137718737125
10;-0.0117647061124444;-0.007843137718737125;0.0117647061124444;-0.01568627543747425;0.0
11;0.0;0.0117647061124444;0.007843137718737125;0.007843137718737125;0.007843137718737125
12;0.007843137718737125;0.007843137718737125;0.003921568859368563;-0.007843137718737125;-0.007843137718737125
13;-0.0117647061124444;0.007843137718737125;0.0;-0.007843137718737125;-0.003921568859368563
14;-0.01568627543747425;-0.003921568859368563;0.0;0.003921568859368563;-0.003921568859368563
15;0.003921568859368563;0.0117647061124444;0.0;-0.003921568859368563;-0.0117647061124444
16;-0.007843137718737125;-0.0117647061124444;-0.007843137718737125;0.0;0.0117647061124444
17;0.0;-0.003921568859368563;-0.007843137718737125;0.003921568859368563;-0.007843137718737125
18;0.007843137718737125;-0.0117647061124444;-0.007843137718737125;-0.0117647061124444;0.003921568859368563
19;-0.01568627543747425;-0.003921568859368563;-0.007843137718737125;0.007843137718737125;0.0
20;0.003921568859368563;0.003921568859368563;0.0235294122248888;0.0117647061124444;-0.007843137718737125
21;-0.003921568859368563;0.0117647061124444;-0.007843137718737125;0.003921568859368563;0.0235294122248888
22;0.003921568859368563;0.0;0.007843137718737125;0.003921568859368563;0.007843137718737125
23;-0.0117647061124444;0.0235294122248888;0.0;0.007843137718737125;0.0117647061124444
24;0.0;0.007843137718737125;0.019607843831181526;0.003921568859368563;-0.0117647061124444
