Sample;Ch1;Ch2
313;0.0;0.010784314014017582
314;-0.0029411765281111;0.0009803922148421407
315;0.0117647061124444;0.0
316;-0.018627451732754707;0.008823529817163944
317;-0.003921568859368563;0.008823529817163944
318;-0.003921568859368563;0.0019607844296842813
319;-0.0029411765281111;-0.0019607844296842813
320;0.0117647061124444;0.0058823530562222
321;-0.0019607844296842813;0.0117647061124444
322;0.0049019609577953815;0.0117647061124444
323;-0.003921568859368563;0.007843137718737125
324;0.0019607844296842813;0.0
325;0.013725490309298038;0.01666666753590107
326;0.007843137718737125;0.014705882407724857
327;0.0117647061124444;0.007843137718737125
328;0.0019607844296842813;0.007843137718737125
329;-0.0117647061124444;0.0029411765281111
330;-0.0117647061124444;0.01274509821087122
331;0.0235294122248888;0.01568627543747425
332;-0.0029411765281111;0.008823529817163944
333;0.014705882407724857;0.010784314014017582
334;-0.003921568859368563;0.0029411765281111
335;0.007843137718737125;0.013725490309298038
336;0.0009803922148421407;0.0058823530562222
337;0.008823529817163944;0.008823529817163944
338;-0.009803921915590763;0.0058823530562222
339;-0.0117647061124444;0.0029411765281111
340;0.003921568859368563;0.0009803922148421407
341;0.01568627543747425;0.0117647061124444
342;0.020588235929608345;0.0049019609577953815
343;0.0058823530562222;0.0019607844296842813
344;0.0;0.0019607844296842813
345;-0.020588235929608345;0.003921568859368563
346;0.0029411765281111;0.008823529817163944
347;0.018627451732754707;0.009803921915590763
348;0.0029411765281111;0.01568627543747425
349;-0.003921568859368563;-0.006862745154649019
350;0.003921568859368563;0.0058823530562222
351;-0.0049019609577953815;0.01274509821087122
352;0.0;0.0
353;0.006862745154649019;0.0058823530562222
354;-0.0049019609577953815;0.003921568859368563
355;-0.0049019609577953815;-0.0029411765281111
356;0.0;0.007843137718737125
357;0.003921568859368563;0.010784314014017582
358;0.014705882407724857;0.009803921915590763
359;-0.003921568859368563;0.007843137718737125
360;0.0029411765281111;0.009803921915590763
361;0.006862745154649019;0.01568627543747425
362;0.006862745154649019;0.008823529817163944
363;-0.0049019609577953815;0.013725490309298038
364;0.0009803922148421407;0.006862745154649019
365;-0.006862745154649019;0.01764705963432789
366;0.006862745154649019;0.01568627543747425
367;0.013725490309298038;0.008823529817163944
368;-0.013725490309298038;0.009803921915590763
369;-0.013725490309298038;0.0058823530562222
370;0.0019607844296842813;0.008823529817163944
371;0.01568627543747425;0.008823529817163944
372;0.0058823530562222;-0.0029411765281111
373;0.01568627543747425;-0.0029411765281111
374;0.01568627543747425;0.006862745154649019
375;-0.003921568859368563;0.009803921915590763
376;-0.0049019609577953815;0.006862745154649019
377;-0.0117647061124444;0.0
378;-0.007843137718737125;0.014705882407724857
379;0.013725490309298038;0.006862745154649019
380;0.006862745154649019;-0.0019607844296842813
381;0.0009803922148421407;0.009803921915590763
382;-0.0117647061124444;-0.0029411765281111
383;0.0019607844296842813;0.01274509821087122
384;-0.003921568859368563;0.008823529817163944
385;0.020588235929608345;0.0019607844296842813
386;0.0019607844296842813;0.01274509821087122
387;0.013725490309298038;0.01274509821087122
388;-0.007843137718737125;0.0049019609577953815
389;-0.0019607844296842813;0.007843137718737125
390;0.008823529817163944;0.0009803922148421407
391;-0.01274509821087122;-0.0049019609577953815
392;-0.003921568859368563;0.007843137718737125
393;0.006862745154649019;0.01568627543747425
394;-0.01568627543747425;0.0019607844296842813
395;0.0029411765281111;0.01274509821087122
396;-0.0049019609577953815;0.0
397;0.01666666753590107;-0.0029411765281111
398;0.006862745154649019;0.0009803922148421407
399;0.008823529817163944;0.010784314014017582
400;0.006862745154649019;0.01666666753590107
401;-0.006862745154649019;0.008823529817163944
402;0.006862745154649019;0.008823529817163944
403;0.0058823530562222;0.010784314014017582
404;0.0117647061124444;0.019607843831181526
405;-0.0019607844296842813;0.010784314014017582
406;-0.010784314014017582;0.007843137718737125
407;0.009803921915590763;0.01274509821087122
408;0.01568627543747425;0.0058823530562222
409;0.0117647061124444;0.01666666753590107
410;0.0009803922148421407;0.006862745154649019
411;-0.0029411765281111;0.0058823530562222
412;-0.0029411765281111;0.0049019609577953815
413;0.0058823530562222;0.0
414;0.0;0.010784314014017582
415;0.007843137718737125;0.0019607844296842813
416;0.008823529817163944;0.0029411765281111
417;-0.006862745154649019;0.0
418;0.0;0.0009803922148421407
419;0.010784314014017582;0.01666666753590107
420;-0.0117647061124444;0.008823529817163944
421;0.013725490309298038;0.0009803922148421407
422;-0.0058823530562222;0.0058823530562222
423;0.007843137718737125;0.008823529817163944
424;0.01274509821087122;0.009803921915590763
425;0.007843137718737125;0.014705882407724857
426;0.0019607844296842813;0.0049019609577953815
427;0.014705882407724857;0.0
428;-0.006862745154649019;0.0019607844296842813
429;-0.003921568859368563;0.0009803922148421407
430;0.0;0.0029411765281111
431;-0.007843137718737125;0.007843137718737125
432;-0.0029411765281111;0.010784314014017582
433;0.003921568859368563;0.0049019609577953815
434;-0.010784314014017582;0.0029411765281111
435;-0.018627451732754707;-0.0019607844296842813
436;-0.0058823530562222;0.006862745154649019
437;0.0029411765281111;0.006862745154649019
438;-0.007843137718737125;0.0117647061124444
439;-0.006862745154649019;0.008823529817163944
440;0.010784314014017582;0.013725490309298038
441;-0.028431372717022896;0.007843137718737125
442;0.0058823530562222;-0.0029411765281111
443;0.003921568859368563;0.0
444;-0.008823529817163944;0.0058823530562222
445;-0.0117647061124444;0.0009803922148421407
446;0.0;0.014705882407724857
447;0.0019607844296842813;0.006862745154649019
448;-0.0058823530562222;0.0058823530562222
449;0.010784314014017582;0.010784314014017582
450;-0.020588235929608345;0.008823529817163944
451;0.0058823530562222;0.009803921915590763
452;0.0049019609577953815;0.0058823530562222
453;0.0049019609577953815;0.007843137718737125
454;0.0058823530562222;0.0009803922148421407
455;0.0049019609577953815;0.0049019609577953815
456;-0.007843137718737125;0.0
457;0.01764705963432789;0.014705882407724857
458;-0.006862745154649019;0.0019607844296842813
459;-0.008823529817163944;0.018627451732754707
460;0.014705882407724857;0.0029411765281111
461;-0.003921568859368563;0.006862745154649019
462;0.009803921915590763;0.014705882407724857
463;0.010784314014017582;0.01666666753590107
464;0.0;0.003921568859368563
465;0.0029411765281111;0.0009803922148421407
466;0.02549019642174244;0.0117647061124444
467;-0.006862745154649019;0.013725490309298038
468;-0.01568627543747425;0.006862745154649019
469;-0.0019607844296842813;0.0117647061124444
470;0.0049019609577953815;0.003921568859368563
471;0.007843137718737125;0.0029411765281111
472;-0.006862745154649019;0.0117647061124444
473;-0.008823529817163944;0.006862745154649019
474;0.019607843831181526;0.0
475;0.0117647061124444;-0.0029411765281111
476;0.0009803922148421407;0.0058823530562222
477;-0.009803921915590763;0.019607843831181526
478;0.0029411765281111;-0.0029411765281111
479;-0.0049019609577953815;0.0049019609577953815
480;0.0049019609577953815;-0.0058823530562222
481;-0.0058823530562222;0.010784314014017582
482;0.009803921915590763;0.0
483;0.014705882407724857;0.0058823530562222
484;0.0049019609577953815;0.009803921915590763
485;-0.006862745154649019;0.019607843831181526
486;0.008823529817163944;0.008823529817163944
487;-0.0049019609577953815;0.014705882407724857
488;0.010784314014017582;0.008823529817163944
489;-0.013725490309298038;0.013725490309298038
490;0.0029411765281111;-0.0029411765281111
491;0.0049019609577953815;-0.0029411765281111
492;-0.0029411765281111;0.003921568859368563
493;0.008823529817163944;0.0117647061124444
494;0.0009803922148421407;0.0029411765281111
495;-0.003921568859368563;0.0049019609577953815
496;-0.0019607844296842813;0.006862745154649019
497;0.003921568859368563;0.007843137718737125
498;-0.006862745154649019;0.01568627543747425
499;0.0;0.0049019609577953815
500;0.006862745154649019;0.009803921915590763
501;0.0049019609577953815;0.0058823530562222
502;0.0029411765281111;0.01764705963432789
503;0.010784314014017582;0.0117647061124444
504;0.0058823530562222;0.010784314014017582
505;0.010784314014017582;0.0019607844296842813
506;-0.01568627543747425;0.007843137718737125
507;-0.010784314014017582;0.006862745154649019
508;0.01274509821087122;0.0058823530562222
509;0.0009803922148421407;0.006862745154649019
510;-0.003921568859368563;0.0117647061124444
511;0.009803921915590763;0.013725490309298038
512;-0.0049019609577953815;0.0029411765281111
513;0.0029411765281111;0.006862745154649019
514;-0.008823529817163944;0.0009803922148421407
515;0.008823529817163944;0.018627451732754707
516;-0.007843137718737125;0.0049019609577953815
517;0.0117647061124444;0.003921568859368563
518;0.008823529817163944;0.0029411765281111
519;0.0058823530562222;0.006862745154649019
520;0.003921568859368563;-0.0058823530562222
521;0.0029411765281111;0.01568627543747425
522;0.0058823530562222;0.0
523;-0.0029411765281111;0.007843137718737125
524;-0.020588235929608345;0.01274509821087122
525;0.008823529817163944;0.006862745154649019
526;0.0049019609577953815;0.0058823530562222
527;0.006862745154649019;0.0117647061124444
528;-0.006862745154649019;0.020588235929608345
529;0.0117647061124444;0.0029411765281111
530;0.0019607844296842813;0.0058823530562222
531;0.0019607844296842813;0.007843137718737125
532;0.007843137718737125;0.0009803922148421407
533;0.0009803922148421407;0.003921568859368563
534;0.0;0.013725490309298038
535;0.007843137718737125;0.007843137718737125
536;-0.003921568859368563;-0.0029411765281111
537;-0.003921568859368563;0.0019607844296842813
538;0.0;0.007843137718737125
539;0.01274509821087122;0.0049019609577953815
540;-0.0058823530562222;0.003921568859368563
541;0.0029411765281111;0.0009803922148421407
542;0.009803921915590763;0.01274509821087122
543;0.006862745154649019;0.0019607844296842813
544;0.013725490309298038;0.010784314014017582
545;-0.009803921915590763;0.013725490309298038
546;0.0009803922148421407;0.01666666753590107
547;0.006862745154649019;0.008823529817163944
548;-0.014705882407724857;0.010784314014017582
549;0.008823529817163944;0.008823529817163944
550;-0.0029411765281111;0.01666666753590107
551;0.0019607844296842813;0.0049019609577953815
552;0.0058823530562222;0.008823529817163944
553;-0.008823529817163944;0.0117647061124444
554;0.008823529817163944;0.007843137718737125
555;0.0009803922148421407;0.003921568859368563
556;0.003921568859368563;0.008823529817163944
557;0.01764705963432789;0.0009803922148421407
558;0.0009803922148421407;0.01568627543747425
559;0.0029411765281111;0.0049019609577953815
560;-0.018627451732754707;0.0
561;0.003921568859368563;0.0
562;0.014705882407724857;0.009803921915590763
563;0.007843137718737125;0.0
564;0.013725490309298038;0.0117647061124444
565;0.010784314014017582;0.008823529817163944
566;-0.014705882407724857;0.008823529817163944
567;-0.003921568859368563;0.007843137718737125
568;0.003921568859368563;0.0049019609577953815
569;0.009803921915590763;0.0049019609577953815
570;-0.009803921915590763;0.0058823530562222
571;0.0058823530562222;0.0117647061124444
572;-0.0049019609577953815;0.013725490309298038
573;-0.0029411765281111;0.0019607844296842813
574;0.009803921915590763;0.0117647061124444
575;0.007843137718737125;0.0049019609577953815
576;0.0019607844296842813;0.014705882407724857
577;-0.006862745154649019;-0.003921568859368563
578;0.006862745154649019;0.006862745154649019
579;0.01764705963432789;0.008823529817163944
580;-0.0019607844296842813;0.01568627543747425
581;0.007843137718737125;0.0009803922148421407
582;-0.007843137718737125;0.013725490309298038
583;-0.0019607844296842813;0.0009803922148421407
584;0.009803921915590763;0.009803921915590763
585;0.003921568859368563;0.01666666753590107
586;0.013725490309298038;0.01568627543747425
587;-0.003921568859368563;0.013725490309298038
588;-0.003921568859368563;0.0058823530562222
589;-0.0235294122248888;0.0117647061124444
590;0.003921568859368563;0.007843137718737125
591;-0.006862745154649019;0.006862745154649019
592;0.003921568859368563;0.0009803922148421407
593;0.018627451732754707;0.006862745154649019
594;-0.014705882407724857;0.0117647061124444
595;0.014705882407724857;0.006862745154649019
596;0.008823529817163944;0.003921568859368563
597;0.0049019609577953815;0.01274509821087122
598;0.018627451732754707;0.009803921915590763
599;-0.0019607844296842813;0.007843137718737125
600;0.003921568859368563;0.003921568859368563
601;0.007843137718737125;0.01568627543747425
602;0.0019607844296842813;-0.0019607844296842813
603;0.008823529817163944;0.018627451732754707
604;0.0049019609577953815;0.0049019609577953815
605;0.027450980618596077;0.006862745154649019
606;0.010784314014017582;0.003921568859368563
607;-0.003921568859368563;0.01568627543747425
608;0.009803921915590763;0.0009803922148421407
609;0.0;0.01274509821087122
610;-0.010784314014017582;0.009803921915590763
611;-0.0117647061124444;0.008823529817163944
612;-0.010784314014017582;0.003921568859368563
613;-0.0029411765281111;0.010784314014017582
614;0.008823529817163944;0.0049019609577953815
615;-0.019607843831181526;0.0009803922148421407
616;-0.0049019609577953815;0.0019607844296842813
617;-0.003921568859368563;0.0049019609577953815
618;0.0049019609577953815;0.013725490309298038
619;0.010784314014017582;0.014705882407724857
620;0.008823529817163944;0.0058823530562222
621;-0.018627451732754707;0.010784314014017582
622;0.008823529817163944;0.0
623;0.018627451732754707;0.018627451732754707
624;0.0009803922148421407;0.009803921915590763
625;0.013725490309298038;0.006862745154649019
626;0.020588235929608345;0.006862745154649019
627;-0.010784314014017582;0.013725490309298038
628;0.003921568859368563;0.0049019609577953815
629;-0.009803921915590763;0.0
630;0.010784314014017582;0.0049019609577953815
631;0.010784314014017582;0.021568628028035164
632;0.009803921915590763;0.010784314014017582
633;0.0058823530562222;-0.0019607844296842813
634;0.0;0.0029411765281111
635;0.0117647061124444;0.008823529817163944
636;0.0117647061124444;0.014705882407724857
637;0.0;0.0058823530562222
638;0.008823529817163944;0.0049019609577953815
639;-0.007843137718737125;0.0049019609577953815
640;0.014705882407724857;0.0117647061124444
641;0.006862745154649019;0.0058823530562222
642;0.0009803922148421407;-0.003921568859368563
643;0.020588235929608345;-0.0049019609577953815
644;0.006862745154649019;0.007843137718737125
645;0.0029411765281111;0.0029411765281111
646;0.0029411765281111;0.003921568859368563
647;0.0019607844296842813;0.0117647061124444
648;-0.0029411765281111;0.010784314014017582
649;0.013725490309298038;0.007843137718737125
650;-0.003921568859368563;0.0058823530562222
651;0.01274509821087122;0.01666666753590107
652;-0.0058823530562222;0.0019607844296842813
653;-0.014705882407724857;0.0117647061124444
654;0.0049019609577953815;0.014705882407724857
655;0.0049019609577953815;0.0049019609577953815
656;-0.0029411765281111;0.007843137718737125
657;-0.01274509821087122;0.006862745154649019
658;-0.0049019609577953815;0.01274509821087122
659;0.009803921915590763;-0.0019607844296842813
660;-0.01568627543747425;-0.008823529817163944
661;0.0049019609577953815;0.014705882407724857
662;0.003921568859368563;0.006862745154649019
663;-0.003921568859368563;0.0029411765281111
664;-0.01666666753590107;0.020588235929608345
665;-0.0029411765281111;-0.003921568859368563
666;-0.0058823530562222;0.0058823530562222
667;0.003921568859368563;0.008823529817163944
668;-0.007843137718737125;0.022549020126461983
669;-0.0049019609577953815;0.01274509821087122
670;0.0029411765281111;0.013725490309298038
671;-0.0117647061124444;0.009803921915590763
672;-0.0049019609577953815;0.014705882407724857
673;-0.0019607844296842813;0.014705882407724857
674;0.006862745154649019;0.0029411765281111
675;0.0117647061124444;0.01274509821087122
676;-0.009803921915590763;0.014705882407724857
677;-0.021568628028035164;0.0049019609577953815
678;-0.003921568859368563;0.0049019609577953815
679;-0.006862745154649019;0.0029411765281111
680;0.0019607844296842813;0.007843137718737125
681;0.0009803922148421407;0.003921568859368563
