Sample;Segment 1;Segment 2;Segment 3;Segment 4;Segment 5
0;-0.007843137718737125;0.007843137718737125;0.003921568859368563;0.019607843831181526;0.007843137718737125
1;0.01568627543747425;0.0117647061124444;-0.007843137718737125;0.007843137718737125;-0.003921568859368563
2;-0.01568627543747425;0.003921568859368563;0.007843137718737125;0.003921568859368563;0.007843137718737125
3;-0.003921568859368563;0.003921568859368563;0.007843137718737125;0.007843137718737125;0.027450980618596077
4;0.007843137718737125;0.007843137718737125;0.003921568859368563;0.0117647061124444;0.007843137718737125
5;0.003921568859368563;0.007843137718737125;0.0;0.0;0.0
6;-0.007843137718737125;0.0;0.003921568859368563;-0.019607843831181526;-0.0117647061124444
7;0.01568627543747425;0.01568627543747425;0.01568627543747425;0.007843137718737125;0.007843137718737125
8;-0.007843137718737125;0.003921568859368563;-0.01568627543747425;0.003921568859368563;-0.003921568859368563
9;0.0;0.0;0.003921568859368563;0.0117647061124444;-0.003921568859368563
10;0.007843137718737125;0.01568627543747425;0.0;-0.007843137718737125;-0.0117647061124444
11;0.0235294122248888;0.0;0.0;0.0;0.0117647061124444
12;0.0;0.003921568859368563;0.0;0.0;0.01568627543747425
13;-0.003921568859368563;0.003921568859368563;0.0;0.0;0.0117647061124444
14;0.0;0.019607843831181526;0.0;-0.003921568859368563;0.003921568859368563
15;0.0;-0.0235294122248888;0.003921568859368563;0.003921568859368563;0.0117647061124444
16;0.0117647061124444;-0.0117647061124444;0.0;0.003921568859368563;-0.003921568859368563
17;-0.0235294122248888;0.0117647061124444;0.01568627543747425;0.0;0.0117647061124444
18;0.007843137718737125;-0.007843137718737125;-0.01568627543747425;0.01568627543747425;0.0
19;-0.007843137718737125;0.019607843831181526;-0.007843137718737125;0.0;0.007843137718737125
20;0.007843137718737125;0.003921568859368563;-0.0117647061124444;0.007843137718737125;0.0117647061124444
21;-0.007843137718737125;0.019607843831181526;0.01568627543747425;0.003921568859368563;0.0
22;0.007843137718737125;0.0;-0.003921568859368563;0.003921568859368563;0.0117647061124444
23;0.0;0.0;0.003921568859368563;0.0235294122248888;0.019607843831181526
24;0.007843137718737125;-0.007843137718737125;0.019607843831181526;0.0;0.007843137718737125
25;0.0117647061124444;0.003921568859368563;-0.003921568859368563;-0.003921568859368563;0.01568627543747425
26;0.0117647061124444;0.0117647061124444;-0.0117647061124444;-0.01568627543747425;-0.019607843831181526
27;0.003921568859368563;0.003921568859368563;0.0117647061124444;0.0;0.019607843831181526
28;0.003921568859368563;0.0117647061124444;-0.007843137718737125;0.019607843831181526;0.0313725508749485
29;0.007843137718737125;0.003921568859368563;0.007843137718737125;0.0;0.0117647061124444
30;0.01568627543747425;0.01568627543747425;0.003921568859368563;-0.007843137718737125;-0.0117647061124444
31;0.0;0.0;0.0;0.003921568859368563;0.003921568859368563
32;-0.01568627543747425;0.007843137718737125;-0.027450980618596077;0.01568627543747425;0.003921568859368563
33;0.0117647061124444;0.007843137718737125;-0.0117647061124444;-0.01568627543747425;-0.01568627543747425
34;0.003921568859368563;0.0117647061124444;-0.007843137718737125;-0.007843137718737125;0.007843137718737125
35;0.01568627543747425;0.007843137718737125;0.007843137718737125;-0.003921568859368563;0.0
36;0.007843137718737125;-0.003921568859368563;0.01568627543747425;-0.007843137718737125;0.007843137718737125
37;0.01568627543747425;0.007843137718737125;0.003921568859368563;0.0;-0.0235294122248888
38;-0.01568627543747425;0.01568627543747425;0.0;-0.007843137718737125;0.01568627543747425
