Sample;Segment 1;Segment 2;Segment 3;Segment 4;Segment 5
0;0.003921568859368563;0.0117647061124444;-0.007843137718737125;-0.007843137718737125;0.019607843831181526
1;0.003921568859368563;0.003921568859368563;0.003921568859368563;0.0;-0.007843137718737125
2;-0.003921568859368563;-0.007843137718737125;-0.003921568859368563;0.0;-0.019607843831181526
3;0.0;-0.007843137718737125;0.007843137718737125;0.0;0.019607843831181526
4;-0.003921568859368563;-0.007843137718737125;0.007843137718737125;0.003921568859368563;-0.007843137718737125
5;-0.0117647061124444;-0.007843137718737125;0.003921568859368563;0.01568627543747425;-0.019607843831181526
6;0.003921568859368563;0.0;0.0;0.003921568859368563;0.01568627543747425
7;0.003921568859368563;0.0;0.0;0.0;0.0117647061124444
8;0.0117647061124444;0.0;0.0;-0.0117647061124444;-0.003921568859368563
9;0.0;0.0;0.0;0.0;0.0
10;0.007843137718737125;0.0;0.007843137718737125;-0.003921568859368563;0.0117647061124444
11;-0.007843137718737125;0.003921568859368563;0.01568627543747425;-0.003921568859368563;0.007843137718737125
12;0.007843137718737125;0.0117647061124444;0.0235294122248888;0.007843137718737125;0.007843137718737125
13;0.003921568859368563;0.019607843831181526;0.019607843831181526;0.019607843831181526;-0.0117647061124444
14;0.003921568859368563;0.007843137718737125;0.0117647061124444;0.0117647061124444;0.0117647061124444
15;0.0;-0.003921568859368563;-0.0117647061124444;0.003921568859368563;-0.01568627543747425
16;-0.0117647061124444;0.003921568859368563;0.003921568859368563;0.0117647061124444;0.0117647061124444
17;-0.01568627543747425;0.007843137718737125;0.0;0.0;-0.007843137718737125
18;0.003921568859368563;0.0117647061124444;-0.01568627543747425;0.007843137718737125;0.007843137718737125
19;0.0;-0.007843137718737125;-0.007843137718737125;0.0117647061124444;-0.003921568859368563
20;0.007843137718737125;0.007843137718737125;0.019607843831181526;-0.01568627543747425;0.0
21;0.0;0.003921568859368563;0.0;0.0117647061124444;0.007843137718737125
22;-0.0117647061124444;0.0;0.0117647061124444;0.0117647061124444;0.003921568859368563
23;0.0;0.003921568859368563;0.007843137718737125;-0.027450980618596077;0.003921568859368563
24;0.0;-0.007843137718737125;0.007843137718737125;0.0;0.003921568859368563
25;0.01568627543747425;0.0;0.0;-0.0117647061124444;0.0
26;0.0;0.019607843831181526;0.007843137718737125;-0.0117647061124444;-0.0235294122248888
27;0.007843137718737125;-0.01568627543747425;0.003921568859368563;-0.0117647061124444;-0.007843137718737125
28;0.003921568859368563;-0.003921568859368563;0.0;0.003921568859368563;0.019607843831181526
