Sample;Segment 1;Segment 2;Segment 3;Segment 4;Segment 5
0;0.007843137718737125;0.0117647061124444;0.0;0.007843137718737125;0.0
1;-0.0117647061124444;-0.027450980618596077;-0.007843137718737125;0.0117647061124444;0.0
2;0.0;-0.0117647061124444;0.003921568859368563;-0.007843137718737125;0.003921568859368563
3;0.003921568859368563;0.0;0.0;0.0;-0.003921568859368563
4;-0.007843137718737125;0.019607843831181526;-0.007843137718737125;-0.007843137718737125;-0.0117647061124444
5;-0.007843137718737125;0.003921568859368563;0.0;0.0117647061124444;0.007843137718737125
6;0.003921568859368563;-0.003921568859368563;-0.01568627543747425;0.003921568859368563;-0.007843137718737125
7;0.007843137718737125;0.0117647061124444;-0.007843137718737125;0.007843137718737125;-0.003921568859368563
8;0.0117647061124444;0.003921568859368563;0.003921568859368563;-0.007843137718737125;0.0117647061124444
9;0.0117647061124444;0.0;0.0;0.0;0.0
10;0.0117647061124444;0.0117647061124444;0.019607843831181526;-0.007843137718737125;0.0117647061124444
11;-0.003921568859368563;-0.01568627543747425;0.0117647061124444;-0.007843137718737125;0.01568627543747425
12;0.0117647061124444;0.01568627543747425;-0.003921568859368563;-0.01568627543747425;0.007843137718737125
13;0.007843137718737125;-0.003921568859368563;-0.003921568859368563;0.0;0.0
14;0.01568627543747425;0.0;-0.0117647061124444;-0.007843137718737125;0.003921568859368563
15;0.01568627543747425;0.003921568859368563;0.0117647061124444;0.003921568859368563;0.0
16;0.003921568859368563;0.0;-0.0117647061124444;0.007843137718737125;-0.007843137718737125
17;0.007843137718737125;0.0;0.0;0.0;-0.0117647061124444
18;0.003921568859368563;0.0;-0.003921568859368563;0.0235294122248888;-0.007843137718737125
19;0.0;0.003921568859368563;0.003921568859368563;-0.007843137718737125;0.01568627543747425
20;0.007843137718737125;0.0117647061124444;0.019607843831181526;0.007843137718737125;0.003921568859368563
21;-0.0117647061124444;0.003921568859368563;-0.0117647061124444;0.0;0.003921568859368563
22;0.01568627543747425;0.007843137718737125;0.0117647061124444;0.0;-0.007843137718737125
23;0.0117647061124444;0.0;0.0;0.007843137718737125;0.007843137718737125
24;-0.0117647061124444;-0.007843137718737125;0.0117647061124444;-0.003921568859368563;-0.007843137718737125
25;0.0;0.0;0.007843137718737125;0.0;0.003921568859368563
26;-0.003921568859368563;0.0117647061124444;-0.007843137718737125;0.0;-0.003921568859368563
27;0.003921568859368563;0.003921568859368563;-0.007843137718737125;0.019607843831181526;-0.003921568859368563
28;0.0;-0.0117647061124444;0.0;0.019607843831181526;0.01568627543747425
29;0.0117647061124444;0.0;0.01568627543747425;0.0;0.0
30;-0.007843137718737125;0.0;0.007843137718737125;-0.003921568859368563;-0.0117647061124444
31;0.0;0.019607843831181526;0.007843137718737125;0.007843137718737125;0.0
32;0.027450980618596077;0.0;0.003921568859368563;0.003921568859368563;0.003921568859368563
33;-0.0117647061124444;0.0;-0.007843137718737125;0.003921568859368563;0.007843137718737125
34;0.0;0.007843137718737125;-0.003921568859368563;0.003921568859368563;0.0117647061124444
35;0.003921568859368563;0.003921568859368563;0.0;0.0;-0.0117647061124444
36;0.007843137718737125;0.0117647061124444;0.003921568859368563;-0.003921568859368563;0.0
37;0.01568627543747425;0.003921568859368563;-0.007843137718737125;-0.0117647061124444;-0.003921568859368563
38;-0.0117647061124444;-0.007843137718737125;0.003921568859368563;-0.0235294122248888;0.0
39;0.0;0.019607843831181526;0.0;0.0117647061124444;0.007843137718737125
40;0.003921568859368563;0.01568627543747425;0.0117647061124444;0.0;0.003921568859368563
41;-0.0117647061124444;0.003921568859368563;0.003921568859368563;0.0;0.01568627543747425
42;-0.01568627543747425;0.0;-0.007843137718737125;0.003921568859368563;-0.0117647061124444
43;0.003921568859368563;0.019607843831181526;0.003921568859368563;0.007843137718737125;0.01568627543747425
44;-0.0117647061124444;-0.003921568859368563;0.0117647061124444;-0.007843137718737125;0.0
45;0.0;0.0;0.003921568859368563;0.003921568859368563;-0.01568627543747425
46;-0.007843137718737125;0.01568627543747425;0.01568627543747425;-0.0117647061124444;-0.003921568859368563
47;-0.007843137718737125;-0.007843137718737125;0.019607843831181526;0.0117647061124444;-0.003921568859368563
48;0.007843137718737125;0.003921568859368563;-0.003921568859368563;0.0117647061124444;0.0117647061124444
49;0.003921568859368563;0.01568627543747425;-0.003921568859368563;0.0117647061124444;0.007843137718737125
50;0.0;-0.019607843831181526;-0.003921568859368563;-0.0117647061124444;0.003921568859368563
51;0.01568627543747425;0.003921568859368563;0.007843137718737125;0.019607843831181526;0.0
52;0.01568627543747425;0.007843137718737125;0.003921568859368563;0.0;0.003921568859368563
53;0.0;-0.003921568859368563;0.019607843831181526;0.0;0.0
54;0.003921568859368563;-0.007843137718737125;0.003921568859368563;-0.007843137718737125;0.003921568859368563
55;0.0;0.0;0.0;-0.007843137718737125;0.0
56;0.01568627543747425;-0.003921568859368563;0.0;0.003921568859368563;0.003921568859368563
57;-0.003921568859368563;0.0;-0.0117647061124444;-0.003921568859368563;-0.007843137718737125
58;0.007843137718737125;0.003921568859368563;0.01568627543747425;0.003921568859368563;0.0117647061124444
59;0.0;-0.007843137718737125;0.0;0.007843137718737125;0.003921568859368563
60;0.003921568859368563;0.0117647061124444;0.003921568859368563;0.0235294122248888;0.003921568859368563
61;-0.007843137718737125;0.03529411926865578;-0.007843137718737125;0.003921568859368563;0.007843137718737125
62;-0.007843137718737125;-0.01568627543747425;0.007843137718737125;-0.007843137718737125;-0.019607843831181526
63;-0.007843137718737125;-0.003921568859368563;0.0;0.007843137718737125;0.0235294122248888
64;0.019607843831181526;-0.007843137718737125;0.019607843831181526;0.003921568859368563;0.007843137718737125
65;0.0;0.0;0.0;0.01568627543747425;-0.003921568859368563
66;-0.007843137718737125;-0.0117647061124444;0.003921568859368563;0.003921568859368563;0.0
67;0.003921568859368563;0.0117647061124444;0.0117647061124444;0.0;-0.01568627543747425
68;0.01568627543747425;-0.007843137718737125;0.007843137718737125;0.007843137718737125;-0.007843137718737125
69;0.0;0.0117647061124444;0.007843137718737125;0.0;0.0235294122248888
70;-0.003921568859368563;-0.0117647061124444;-0.007843137718737125;0.007843137718737125;0.0117647061124444
71;0.01568627543747425;0.019607843831181526;0.0;0.0235294122248888;0.007843137718737125
72;-0.007843137718737125;0.0;0.007843137718737125;0.0;0.007843137718737125
73;0.0117647061124444;0.0;0.003921568859368563;-0.007843137718737125;0.003921568859368563
74;-0.003921568859368563;0.003921568859368563;0.0117647061124444;0.0;0.007843137718737125
75;0.0;0.01568627543747425;0.0117647061124444;0.003921568859368563;-0.003921568859368563
76;0.0;0.007843137718737125;0.007843137718737125;0.0;-0.003921568859368563
77;-0.007843137718737125;-0.0117647061124444;-0.0117647061124444;0.0;0.0
78;0.003921568859368563;0.0;0.007843137718737125;0.019607843831181526;0.003921568859368563
79;0.0;0.0117647061124444;0.007843137718737125;-0.0117647061124444;0.0
80;0.003921568859368563;0.019607843831181526;0.003921568859368563;0.003921568859368563;0.0
81;0.0;-0.007843137718737125;-0.007843137718737125;-0.007843137718737125;0.0
82;-0.007843137718737125;-0.01568627543747425;0.0;0.019607843831181526;-0.01568627543747425
83;0.007843137718737125;0.0;0.007843137718737125;-0.003921568859368563;0.0
84;0.007843137718737125;0.0;0.007843137718737125;0.0;0.0117647061124444
85;0.003921568859368563;0.0117647061124444;0.003921568859368563;-0.003921568859368563;0.007843137718737125
86;-0.007843137718737125;0.003921568859368563;-0.01568627543747425;0.0;-0.007843137718737125
87;0.0;0.007843137718737125;0.0;0.003921568859368563;0.0
88;-0.003921568859368563;-0.003921568859368563;0.007843137718737125;0.007843137718737125;0.019607843831181526
89;0.003921568859368563;0.007843137718737125;-0.019607843831181526;-0.007843137718737125;0.0235294122248888
90;0.003921568859368563;0.003921568859368563;0.003921568859368563;-0.01568627543747425;-0.007843137718737125
91;0.003921568859368563;0.01568627543747425;0.003921568859368563;0.007843137718737125;0.0117647061124444
92;0.0;0.0;0.007843137718737125;0.0;-0.0117647061124444
93;0.003921568859368563;-0.003921568859368563;-0.007843137718737125;-0.007843137718737125;-0.003921568859368563
94;-0.007843137718737125;0.003921568859368563;0.003921568859368563;0.0117647061124444;0.003921568859368563
95;0.003921568859368563;0.01568627543747425;0.007843137718737125;-0.01568627543747425;-0.003921568859368563
96;0.007843137718737125;0.0117647061124444;0.0117647061124444;0.0235294122248888;0.007843137718737125
97;0.01568627543747425;-0.0117647061124444;0.0;-0.0117647061124444;-0.003921568859368563
98;0.0117647061124444;0.003921568859368563;0.0117647061124444;0.0;0.007843137718737125
99;-0.007843137718737125;-0.01568627543747425;-0.007843137718737125;0.0;0.019607843831181526
100;0.0117647061124444;0.019607843831181526;0.0;0.007843137718737125;0.003921568859368563
101;-0.0117647061124444;-0.007843137718737125;-0.003921568859368563;0.0;-0.003921568859368563
102;0.007843137718737125;-0.003921568859368563;0.007843137718737125;0.003921568859368563;-0.007843137718737125
103;0.003921568859368563;-0.003921568859368563;-0.003921568859368563;0.0;0.003921568859368563
104;-0.0117647061124444;0.007843137718737125;0.0;-0.007843137718737125;0.007843137718737125
105;-0.003921568859368563;-0.0235294122248888;-0.003921568859368563;-0.01568627543747425;-0.003921568859368563
106;0.01568627543747425;-0.007843137718737125;0.007843137718737125;-0.007843137718737125;0.003921568859368563
107;0.003921568859368563;0.003921568859368563;0.0117647061124444;-0.003921568859368563;0.007843137718737125
108;-0.01568627543747425;-0.003921568859368563;-0.0117647061124444;0.0;-0.003921568859368563
109;0.007843137718737125;0.007843137718737125;0.0;-0.003921568859368563;0.0
110;-0.003921568859368563;0.007843137718737125;0.0117647061124444;-0.0117647061124444;0.007843137718737125
111;0.0;-0.003921568859368563;0.0;0.007843137718737125;0.003921568859368563
112;0.003921568859368563;0.003921568859368563;0.007843137718737125;-0.007843137718737125;-0.019607843831181526
113;0.007843137718737125;-0.0117647061124444;0.007843137718737125;-0.003921568859368563;-0.003921568859368563
114;-0.003921568859368563;0.003921568859368563;-0.003921568859368563;0.0;0.007843137718737125
115;0.0;0.0117647061124444;0.01568627543747425;-0.003921568859368563;0.0
116;-0.007843137718737125;-0.0117647061124444;-0.0117647061124444;0.0;0.0
117;0.0;0.0;-0.01568627543747425;0.0;0.0117647061124444
118;0.007843137718737125;-0.007843137718737125;0.007843137718737125;0.007843137718737125;-0.007843137718737125
119;-0.007843137718737125;0.003921568859368563;0.003921568859368563;0.0117647061124444;-0.003921568859368563
120;0.019607843831181526;0.007843137718737125;0.0;0.003921568859368563;0.007843137718737125
121;0.0;0.0117647061124444;-0.01568627543747425;0.0;0.007843137718737125
122;0.003921568859368563;0.007843137718737125;-0.007843137718737125;-0.007843137718737125;0.003921568859368563
123;0.0117647061124444;0.003921568859368563;0.0;0.0;0.0117647061124444
124;-0.007843137718737125;0.003921568859368563;0.003921568859368563;-0.003921568859368563;0.019607843831181526
125;-0.007843137718737125;0.003921568859368563;0.003921568859368563;-0.007843137718737125;-0.019607843831181526
126;0.003921568859368563;0.0;0.007843137718737125;0.007843137718737125;-0.027450980618596077
127;0.0;0.007843137718737125;0.007843137718737125;0.0;0.0117647061124444
128;-0.0117647061124444;0.0117647061124444;0.0;0.0117647061124444;0.019607843831181526
129;0.003921568859368563;0.0;0.01568627543747425;0.0;-0.0117647061124444
130;0.0;-0.007843137718737125;0.003921568859368563;-0.007843137718737125;0.019607843831181526
131;0.007843137718737125;-0.007843137718737125;0.019607843831181526;-0.007843137718737125;0.0117647061124444
132;0.019607843831181526;-0.007843137718737125;0.007843137718737125;0.003921568859368563;0.0
133;-0.007843137718737125;-0.003921568859368563;0.007843137718737125;-0.003921568859368563;-0.01568627543747425
134;0.0117647061124444;0.027450980618596077;0.01568627543747425;-0.01568627543747425;0.007843137718737125
135;0.003921568859368563;0.003921568859368563;0.003921568859368563;0.0117647061124444;-0.003921568859368563
136;0.007843137718737125;-0.0117647061124444;0.0117647061124444;0.007843137718737125;0.007843137718737125
137;-0.0117647061124444;0.0;0.0;0.003921568859368563;0.003921568859368563
138;0.003921568859368563;0.0;0.0117647061124444;0.003921568859368563;0.0
139;0.0;0.0235294122248888;0.003921568859368563;0.007843137718737125;0.007843137718737125
140;0.007843137718737125;-0.003921568859368563;0.0;0.007843137718737125;0.003921568859368563
141;0.0117647061124444;-0.003921568859368563;-0.003921568859368563;0.007843137718737125;-0.0117647061124444
142;0.01568627543747425;-0.0117647061124444;0.007843137718737125;-0.0117647061124444;0.007843137718737125
143;0.0117647061124444;0.01568627543747425;0.0;-0.003921568859368563;0.003921568859368563
144;-0.01568627543747425;0.007843137718737125;0.007843137718737125;-0.0117647061124444;0.0117647061124444
145;-0.019607843831181526;0.0;0.0;0.007843137718737125;0.0
146;0.003921568859368563;0.007843137718737125;0.003921568859368563;0.0235294122248888;-0.01568627543747425
147;0.003921568859368563;0.0117647061124444;-0.003921568859368563;0.0;0.0235294122248888
148;0.0;-0.01568627543747425;0.003921568859368563;0.007843137718737125;0.019607843831181526
149;-0.007843137718737125;-0.01568627543747425;-0.003921568859368563;-0.0117647061124444;0.007843137718737125
150;0.003921568859368563;0.003921568859368563;-0.007843137718737125;0.003921568859368563;-0.003921568859368563
151;0.01568627543747425;0.003921568859368563;0.003921568859368563;0.01568627543747425;0.007843137718737125
152;0.0;0.0;0.0117647061124444;-0.003921568859368563;0.007843137718737125
153;0.0117647061124444;0.0;0.003921568859368563;-0.003921568859368563;0.003921568859368563
154;0.003921568859368563;0.0117647061124444;0.007843137718737125;0.007843137718737125;-0.019607843831181526
155;0.007843137718737125;0.0117647061124444;0.0117647061124444;0.0117647061124444;0.0
156;0.0117647061124444;0.0;0.0;-0.003921568859368563;0.0117647061124444
157;-0.007843137718737125;0.0;-0.01568627543747425;0.007843137718737125;0.0
158;0.003921568859368563;0.0;0.003921568859368563;-0.0117647061124444;-0.007843137718737125
159;0.0;0.01568627543747425;-0.007843137718737125;0.0;0.007843137718737125
160;0.003921568859368563;0.007843137718737125;0.0117647061124444;0.003921568859368563;0.01568627543747425
161;-0.003921568859368563;-0.003921568859368563;-0.007843137718737125;0.0;-0.007843137718737125
162;0.0117647061124444;0.0;0.01568627543747425;-0.007843137718737125;0.003921568859368563
163;0.0235294122248888;0.019607843831181526;0.007843137718737125;0.0117647061124444;0.003921568859368563
164;0.0117647061124444;0.01568627543747425;0.0117647061124444;0.003921568859368563;0.007843137718737125
165;0.007843137718737125;0.0;-0.003921568859368563;0.0;0.0
166;-0.007843137718737125;-0.003921568859368563;-0.019607843831181526;-0.007843137718737125;0.0117647061124444
167;0.01568627543747425;0.0;0.019607843831181526;0.007843137718737125;0.0
168;0.003921568859368563;-0.003921568859368563;0.007843137718737125;-0.007843137718737125;-0.003921568859368563
169;0.003921568859368563;0.0117647061124444;0.0;-0.01568627543747425;0.0
170;-0.003921568859368563;0.0117647061124444;0.0117647061124444;0.0117647061124444;0.003921568859368563
171;0.01568627543747425;0.007843137718737125;-0.003921568859368563;0.019607843831181526;0.003921568859368563
172;0.003921568859368563;0.007843137718737125;-0.007843137718737125;0.01568627543747425;0.003921568859368563
173;0.01568627543747425;-0.01568627543747425;0.01568627543747425;-0.007843137718737125;-0.007843137718737125
174;-0.01568627543747425;0.003921568859368563;0.01568627543747425;0.019607843831181526;0.007843137718737125
175;0.0;-0.0117647061124444;0.0;0.003921568859368563;-0.007843137718737125
176;0.0117647061124444;-0.007843137718737125;0.0117647061124444;0.0117647061124444;0.007843137718737125
177;-0.007843137718737125;-0.007843137718737125;0.019607843831181526;-0.003921568859368563;0.0
178;0.007843137718737125;0.01568627543747425;0.0;0.0117647061124444;0.003921568859368563
179;-0.003921568859368563;-0.007843137718737125;0.0;0.019607843831181526;0.003921568859368563
180;-0.003921568859368563;0.0;-0.007843137718737125;0.007843137718737125;0.003921568859368563
181;-0.003921568859368563;0.01568627543747425;0.0235294122248888;0.003921568859368563;0.003921568859368563
182;-0.007843137718737125;-0.003921568859368563;-0.0117647061124444;0.0;0.0117647061124444
183;0.0;-0.019607843831181526;-0.007843137718737125;0.0117647061124444;0.0
184;-0.01568627543747425;0.0;-0.01568627543747425;0.003921568859368563;0.0117647061124444
185;0.0;0.0;-0.007843137718737125;0.003921568859368563;0.003921568859368563
186;0.0;0.019607843831181526;-0.01568627543747425;-0.007843137718737125;0.003921568859368563
187;0.027450980618596077;-0.007843137718737125;0.0;0.0;0.0117647061124444
188;-0.007843137718737125;0.007843137718737125;-0.0117647061124444;0.003921568859368563;0.003921568859368563
189;-0.003921568859368563;0.003921568859368563;0.0;0.0;0.003921568859368563
190;0.003921568859368563;0.0;0.007843137718737125;-0.007843137718737125;-0.007843137718737125
191;0.0;0.003921568859368563;0.003921568859368563;0.0;0.0
192;-0.01568627543747425;0.007843137718737125;0.003921568859368563;0.0;0.0235294122248888
193;0.0;0.0;-0.007843137718737125;0.007843137718737125;0.01568627543747425
194;-0.0117647061124444;-0.0117647061124444;-0.0117647061124444;0.007843137718737125;0.003921568859368563
