Sample;Segment 1;Segment 2;Segment 3;Segment 4;Segment 5
0;0.0;0.0117647061124444;0.0;0.01568627543747425;0.007843137718737125
1;0.0117647061124444;0.003921568859368563;0.0;0.0;0.003921568859368563
2;-0.0117647061124444;-0.007843137718737125;0.003921568859368563;0.0;0.0117647061124444
3;0.0;0.003921568859368563;0.0;-0.003921568859368563;0.007843137718737125
4;-0.0117647061124444;-0.01568627543747425;-0.0117647061124444;-0.003921568859368563;-0.0117647061124444
5;-0.003921568859368563;0.007843137718737125;0.0;0.0;0.007843137718737125
6;-0.01568627543747425;0.0117647061124444;0.0;0.027450980618596077;-0.007843137718737125
7;0.003921568859368563;0.003921568859368563;0.003921568859368563;0.0;0.0
8;0.0235294122248888;0.007843137718737125;0.003921568859368563;0.003921568859368563;-0.007843137718737125
9;0.0;-0.0117647061124444;-0.0117647061124444;0.0;0.0
10;-0.003921568859368563;-0.003921568859368563;0.003921568859368563;-0.019607843831181526;0.0117647061124444
11;0.007843137718737125;0.003921568859368563;0.01568627543747425;0.0;0.0117647061124444
12;-0.003921568859368563;0.01568627543747425;0.007843137718737125;0.0;-0.0117647061124444
13;0.0;0.003921568859368563;-0.003921568859368563;0.0;-0.003921568859368563
14;0.003921568859368563;-0.003921568859368563;-0.007843137718737125;-0.0235294122248888;0.007843137718737125
15;0.003921568859368563;0.003921568859368563;-0.0235294122248888;0.01568627543747425;-0.003921568859368563
16;0.007843137718737125;-0.007843137718737125;-0.003921568859368563;0.0117647061124444;0.0117647061124444
17;0.0;0.007843137718737125;0.003921568859368563;0.003921568859368563;0.007843137718737125
18;-0.027450980618596077;0.007843137718737125;0.01568627543747425;0.0;-0.0117647061124444
19;0.01568627543747425;-0.0117647061124444;0.007843137718737125;0.007843137718737125;-0.007843137718737125
20;-0.003921568859368563;-0.007843137718737125;0.01568627543747425;-0.003921568859368563;0.007843137718737125
21;0.0117647061124444;0.007843137718737125;0.0;0.003921568859368563;0.003921568859368563
22;0.007843137718737125;-0.007843137718737125;0.01568627543747425;0.0;-0.019607843831181526
23;0.0;0.007843137718737125;-0.003921568859368563;0.01568627543747425;0.0
24;0.0;0.0;-0.003921568859368563;-0.0117647061124444;0.007843137718737125
25;0.0;0.003921568859368563;0.003921568859368563;-0.003921568859368563;0.01568627543747425
26;-0.01568627543747425;0.01568627543747425;-0.0117647061124444;0.0;0.0
27;0.019607843831181526;0.007843137718737125;0.0117647061124444;0.01568627543747425;-0.003921568859368563
28;0.003921568859368563;0.007843137718737125;0.01568627543747425;-0.003921568859368563;0.007843137718737125
29;0.003921568859368563;0.007843137718737125;0.007843137718737125;-0.007843137718737125;0.003921568859368563
30;0.0;0.003921568859368563;-0.0117647061124444;0.0117647061124444;0.0
31;0.0;0.0;0.01568627543747425;0.0117647061124444;-0.007843137718737125
32;0.0;0.019607843831181526;-0.01568627543747425;-0.007843137718737125;0.0
33;-0.003921568859368563;0.0;0.003921568859368563;0.0;0.007843137718737125
34;-0.0117647061124444;0.007843137718737125;0.003921568859368563;-0.003921568859368563;0.027450980618596077
35;0.0313725508749485;0.01568627543747425;0.0117647061124444;-0.003921568859368563;0.01568627543747425
36;0.007843137718737125;0.0;-0.0117647061124444;-0.003921568859368563;0.0117647061124444
37;-0.003921568859368563;0.003921568859368563;-0.007843137718737125;-0.0117647061124444;0.0117647061124444
38;0.003921568859368563;0.007843137718737125;-0.007843137718737125;0.0;-0.003921568859368563
39;0.003921568859368563;0.019607843831181526;0.0117647061124444;0.0117647061124444;0.003921568859368563
40;0.01568627543747425;-0.007843137718737125;-0.019607843831181526;0.0117647061124444;0.003921568859368563
41;0.007843137718737125;-0.007843137718737125;0.0;-0.003921568859368563;0.0
42;0.0;0.0117647061124444;0.007843137718737125;0.003921568859368563;0.0235294122248888
43;0.0117647061124444;0.0;0.0;-0.007843137718737125;0.0117647061124444
44;0.007843137718737125;0.0117647061124444;0.0117647061124444;0.007843137718737125;0.0117647061124444
45;0.007843137718737125;-0.007843137718737125;0.0235294122248888;-0.007843137718737125;0.0117647061124444
46;-0.003921568859368563;0.003921568859368563;0.003921568859368563;-0.0117647061124444;0.003921568859368563
47;0.003921568859368563;0.01568627543747425;0.007843137718737125;0.01568627543747425;0.01568627543747425
